,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
109,Williamson's Tavern,Leisure Places,Pub,GB,1 Groveland Court,51.51329663768502,-0.09386789764733418,"{'type': 'Point', 'coordinates': (51.51329663768502, -0.09386789764733418)}"
110,Viaduct Tavern,Leisure Places,Pub,GB,126 Newgate Street,51.51631112359533,-0.1016823159559408,"{'type': 'Point', 'coordinates': (51.51631112359533, -0.1016823159559408)}"
111,Red Lion,Leisure Places,Pub,GB,1 Eldon St (South Pl),51.5188427204078,-0.08618131254883452,"{'type': 'Point', 'coordinates': (51.5188427204078, -0.08618131254883452)}"
112,The Windmill,Leisure Places,Pub,GB,27 Tabernacle St,51.523298214570374,-0.08632184277486729,"{'type': 'Point', 'coordinates': (51.523298214570374, -0.08632184277486729)}"
113,BrewDog Shoreditch,Leisure Places,Beer Bar,GB,51-55 Bethnal Green Rd,51.52459894225084,-0.07257252931594849,"{'type': 'Point', 'coordinates': (51.52459894225084, -0.07257252931594849)}"
114,Barley Mow,Leisure Places,Pub,GB,127 Curtain Road (Rivington Street),51.526147807644286,-0.08040268103773987,"{'type': 'Point', 'coordinates': (51.526147807644286, -0.08040268103773987)}"
115,Rising Sun,Leisure Places,Pub,GB,"61 Carter Lane, Fleet Street (Creed Ln)",51.513154682800796,-0.1013846122684754,"{'type': 'Point', 'coordinates': (51.513154682800796, -0.1013846122684754)}"
116,Three Tuns,Leisure Places,Pub,GB,"36 Jewry Street, Aldgate",51.51327797668561,-0.07652610540390015,"{'type': 'Point', 'coordinates': (51.51327797668561, -0.07652610540390015)}"
117,The Minories,Leisure Places,Pub,GB,64–73 Minories,51.5108301,-0.0748819,"{'type': 'Point', 'coordinates': (51.5108301, -0.0748819)}"
118,The Hand & Shears,Leisure Places,Pub,GB,1 Middle St,51.51935233622672,-0.0988645909503365,"{'type': 'Point', 'coordinates': (51.51935233622672, -0.0988645909503365)}"
119,The Sugar Loaf,Leisure Places,Pub,GB,65 Cannon St,51.512197691083315,-0.09275995458098377,"{'type': 'Point', 'coordinates': (51.512197691083315, -0.09275995458098377)}"
120,The Hoop and Grapes,Leisure Places,Pub,GB,47 High St (Mansell St),51.51440047636659,-0.07428547372842745,"{'type': 'Point', 'coordinates': (51.51440047636659, -0.07428547372842745)}"
121,The Paternoster,Leisure Places,Pub,GB,Paternoster Sq (2-4 Queens Head Passage),51.515308826641125,-0.09831839163973458,"{'type': 'Point', 'coordinates': (51.515308826641125, -0.09831839163973458)}"
122,The Otherist,Leisure Places,Bar,GB,111 Old Broad St,51.515387,-0.084843,"{'type': 'Point', 'coordinates': (51.515387, -0.084843)}"
123,Duke Of Somerset,Leisure Places,Pub,GB,15 Little Somerset Street (Mansell St),51.51364401508566,-0.07386195153787867,"{'type': 'Point', 'coordinates': (51.51364401508566, -0.07386195153787867)}"
124,The Angel,Leisure Places,Pub,GB,73 City Rd (at Leonard St),51.524610531421146,-0.0874778688618398,"{'type': 'Point', 'coordinates': (51.524610531421146, -0.0874778688618398)}"
125,The Britannia,Leisure Places,Pub,GB,"94 Ironmonger Row, Clerkenwell",51.527302537346685,-0.0944628964276717,"{'type': 'Point', 'coordinates': (51.527302537346685, -0.0944628964276717)}"
126,The Gable,Leisure Places,Pub,GB,25 Moorgate,51.51580381757387,-0.0894865391798283,"{'type': 'Point', 'coordinates': (51.51580381757387, -0.0894865391798283)}"
